Traffic_ID,PER,PDB,Normalized Bandwidth,Channel
128,0.0008146715715849276,5.0,1.0955094051056709,2
129,9.266570953168207e-05,5.0,1.1300230500680202,2
130,0.00042997978915450654,5.0,0.6868153907779982,3
131,0.00047397403557418504,5.0,0.4404419081014392,3
132,0.000748584430472769,5.0,0.7147976495994252,2
133,0.00038112187372846707,5.0,0.568023956929275,3
134,0.0002313598801342581,5.0,0.9827227402244096,2
135,0.0009930351481581073,5.0,0.45668011608934495,3
136,0.000969609510262908,5.0,0.809839051753339,2
137,0.000698791202094771,5.0,0.4583758437767723,3
138,0.0005884711688038692,5.0,0.9805679204453377,2
139,0.0006239312718235214,5.0,0.5086751530740203,3
140,0.00046906142089058237,5.0,0.14608190336329124,1
141,8.695729059533499e-05,5.0,1.2500594203216786,2
142,0.0003164323401234645,5.0,0.9788353309871882,2
143,0.00017099076995144238,5.0,1.2366690031695142,2
144,0.0009334011985204731,5.0,0.6036619830600868,3
145,0.0008124477974740146,5.0,1.0936409454186935,2
146,0.0009702152538364571,5.0,0.7716541290998988,2
147,0.0004740062281970206,5.0,0.5086804306753024,3
148,6.581174168441785e-05,5.0,0.7787294445756995,2
149,0.0009997204965532694,5.0,0.7022516673863238,2
150,0.0007712975410287055,5.0,0.20927474937506,3
151,0.00013786782099998004,5.0,0.8422465360684589,2
152,0.0002363563774484281,5.0,1.1497932234357546,2
153,0.00036458109085251214,5.0,0.46402436310296374,3
154,0.0005251046238947554,5.0,1.152755647063013,2
155,0.0008536596853153547,5.0,1.213873130140089,2
156,0.0008778870666317616,5.0,0.6075931958021458,3
157,3.849484955020558e-05,5.0,1.0980610406469007,2
158,0.0007070389704182313,5.0,0.5856669326014367,3
159,2.439921901120311e-05,5.0,0.16147278338676013,1
160,0.00039832160464873504,5.0,0.6471296663398027,3
161,0.0003547729123530674,5.0,0.710371851550383,2
162,0.0004025773544980575,5.0,0.7872204102190286,2
163,0.0009500254174210658,5.0,0.6715463901442258,3
164,0.0004645443986758787,5.0,0.8089084570334896,2
165,0.00033546409418463313,5.0,0.8887360866661299,2
166,8.510469482757727e-05,5.0,0.8342307592281248,2
167,0.0003522106104906246,5.0,0.9742288638876703,2
168,0.000670882161135817,5.0,0.5457273329272649,3
169,5.0459930103814076e-05,5.0,0.45073151017408974,3
170,0.00018524037943397933,5.0,0.6308214267604173,3
171,0.00037062716243759473,5.0,0.6987426358071089,3
172,4.8919018442687946e-05,5.0,1.0489472067322816,2
173,9.094144162938319e-05,5.0,0.6220056712936923,3
174,0.0008081392669951308,5.0,0.8617324383191431,2
175,0.0002172558301033432,5.0,-0.001199817438651018,1
176,0.000622072223814993,5.0,0.03168053526699691,1
177,0.000749996228752419,5.0,0.7813953839130536,2
178,0.0005165606676945095,5.0,0.7119853568537827,2
179,0.00045293824315522014,5.0,0.7491153678023003,2
180,0.00027655079863988716,5.0,0.673869410933915,3
181,0.0003288583739273465,5.0,0.3642787765998444,3
182,0.0001285645105010587,5.0,0.960878539825798,2
183,0.0006823112959530447,5.0,1.1313970455915063,2
184,9.605108520654945e-05,5.0,0.9920151528831136,2
185,0.0007479850794424867,5.0,0.6311790507665939,3
186,0.00029093814674073726,5.0,0.29596677162724977,3
187,0.0005750705216222227,5.0,0.8567804703494329,2
188,0.0001107646478941997,5.0,0.5007088727564585,3
189,0.00016907455952696013,5.0,0.429433038029409,3
190,0.00018163985934180728,5.0,0.8932192134715401,2
191,0.0009825548307395202,5.0,0.4163837839603142,3
192,0.0009697757289426152,5.0,0.7701131100515257,2
193,0.00026532379877449043,5.0,0.39542263365360064,3
194,0.00093008222923631,5.0,1.1732249650722575,2
195,0.00028717930272368134,5.0,0.8590653403661656,2
196,0.0003304424440402013,5.0,-0.13268206984553035,1
197,0.00024998563509092943,5.0,0.4173562098808456,3
198,0.0002957442477078532,5.0,0.7683657169570215,2
199,0.00048632870083626935,5.0,0.7023768736762127,2
200,0.0003432382354119814,5.0,0.9158626415803391,2
201,0.00068468769500169,5.0,1.1199043064066405,2
202,0.0004768604266646568,5.0,0.3789290688233891,3
203,0.0009302338528053476,5.0,0.5072997741484965,3
204,0.0009389570522528275,5.0,1.16140203545026,2
205,0.0008434104889906894,5.0,0.5648325392096284,3
206,0.00020961104684726707,5.0,0.5926303506484478,3
207,0.0008164289730290684,5.0,1.3097250109642675,2
208,0.00036524217928226747,5.0,0.9719751545899542,2
209,0.0008184334450768614,5.0,0.38627915895659654,3
210,0.0004680529878129104,5.0,0.4355561692102204,3
211,0.0005076931861915544,5.0,0.6225654224929645,3
212,0.0003900523091594793,5.0,0.7168183797125978,2
213,0.0006279956159548522,5.0,1.0307144942094018,2
214,0.00014787935193675338,5.0,1.0617326450677644,2
215,0.0005381264810565583,5.0,0.7625192247854516,2
216,0.00016015813093542367,5.0,0.4435054504385284,3
217,0.0007465068296469502,5.0,0.5451325340420577,3
218,0.0007648340988832837,5.0,0.9364931669996805,2
219,0.0008230447316252928,5.0,0.39506071953573085,3
220,0.0007993224121217581,5.0,0.5226749538185879,3
221,0.0007250300427091357,5.0,1.094169674552053,2
222,0.000697008960022429,5.0,0.772325351692333,2
223,0.0003522390335688803,5.0,1.1362187416372558,2
224,0.0004673857456076914,5.0,1.4798813747723172,2
225,0.0006153396930803014,5.0,0.9055351972522283,2
226,0.0006996843156381234,5.0,0.8205874195023795,2
227,0.00016101365248511872,5.0,1.0911096336396244,2
228,0.0004298893645893622,5.0,0.7181585562674453,2
229,0.0009263128277777086,5.0,0.6505110768241122,3
230,0.0009849927869727112,5.0,0.8450957484548469,2
231,0.00040501267683142896,5.0,0.5603390949538456,3
232,0.0008048249141120314,5.0,-0.006834914897515065,1
233,0.0009206570602486329,5.0,0.30033036514421835,3
234,0.0007401262356286509,5.0,0.6100966393832777,3
235,0.0004579151209713665,5.0,0.6065063397183333,3
236,0.000503384095012085,5.0,0.6410992949449095,3
237,0.0003687699601254668,5.0,1.0255667109368731,2
238,2.29635120224503e-05,5.0,0.8429145208643666,2
239,0.0009614596142947606,5.0,0.35679836819791255,3
240,9.449617139785743e-05,5.0,0.7355765333833968,2
241,0.0005994311671468433,5.0,0.6809568658435105,3
242,0.0002178065371646299,5.0,0.7346123969714056,2
243,0.0001987808434570299,5.0,0.52543646892879,3
244,0.0005691927219299902,5.0,-0.10824337453698625,1
245,0.0004463551194688459,5.0,0.0672408583335061,1
246,0.00016368784347140538,5.0,0.6118677391207007,3
247,0.0009466543075122964,5.0,0.4552405396754541,3
248,0.0006475595478066256,5.0,0.6673410405787622,3
249,0.00016459107139252846,5.0,1.0689884830284655,2
250,3.6825032578448654e-05,5.0,0.47006531045612404,3
251,0.0006751738161627412,5.0,0.8347402621789268,2
252,0.000656218646773356,5.0,0.6195360154652721,3
253,0.00025074046908945955,5.0,0.821230299278863,2
254,0.0008319176659213217,5.0,0.3865777255404745,3
255,0.00021293445246166277,5.0,0.5954785893331992,3
256,2.2871904275628676e-05,5.0,1.2166721072126525,2
257,0.0008937449939662052,5.0,1.0023402200545821,2
258,0.0002668291990969796,5.0,0.16315959208554895,1
259,0.0002753830044146475,5.0,1.2137094157105368,2
260,0.0005565267090434605,5.0,0.5249880069412006,3
261,0.0009489687738925351,5.0,0.8077155604376153,2
262,0.0008697832961389337,5.0,0.6789104630889369,3
263,0.0008018567033878421,5.0,0.6711277381976842,3
264,0.00027599058579109667,5.0,0.8895101659045137,2
265,0.00026530880857887027,5.0,0.6330823549644018,3
266,0.0009845581588965166,5.0,0.7183747754737612,2
267,0.00027958425325417527,5.0,0.3951777980952104,3
268,0.000281314668480334,5.0,0.9030869267386523,2
269,0.0008314443856701296,5.0,0.9824791656019451,2
270,0.0006045116918293169,5.0,0.8410059525884556,2
271,0.0009152678264657102,5.0,0.30497286155171044,3
272,0.0005237285282300092,5.0,0.747646331669824,2
273,0.0006071205883717243,5.0,0.26691357716409136,3
274,0.0002958067994029929,5.0,0.4235072014229219,3
275,0.0003041504984669433,5.0,1.4765303263864749,2
276,0.0006670344537090217,5.0,0.7417999931486663,2
277,0.0002227909748048492,5.0,0.7247214946759207,2
278,0.000501402584729224,5.0,0.9838062307260481,2
279,0.0007732030817083637,5.0,1.2185030447105287,2
280,0.0006915183724634587,5.0,0.5682752549543774,3
281,0.0008209112944974578,5.0,0.9794434660067095,2
282,0.0002794236858576631,5.0,1.0308286442165657,2
283,0.00010066625259336781,5.0,0.8740613817386804,2
284,0.00019328159955023344,5.0,0.7240014986619174,2
285,0.0007349026375454656,5.0,1.0118551810659038,2
286,0.000695353798872674,5.0,0.8777358749169787,2
287,0.0004945307140067091,5.0,0.7503803909754984,2
288,0.0001887695916760602,5.0,0.7282667029052785,2
289,4.3606518799940856e-05,5.0,1.0035811578264942,2
290,0.0009251522334227651,5.0,0.6640988738365744,3
291,0.0008461039045497197,5.0,0.5336362719960771,3
292,4.663755836833769e-05,5.0,0.838231846142824,2
293,0.00012936121691950602,5.0,0.5448057478749998,3
294,0.0003464762141303855,5.0,0.7286072327578837,2
295,0.0003221374344523043,5.0,0.7470462955839368,2
296,0.00032556497790274926,5.0,0.7729446438362209,2
297,0.0006197045563004816,5.0,1.0072730165581416,2
298,0.0009396770215277673,5.0,0.4835070246502061,3
299,0.00040791160447314976,5.0,0.5795186107603794,3
300,0.0008749403430444754,5.0,0.1615148564052236,1
301,0.0007402064785730026,5.0,0.6037927305199429,3
302,0.0003610759360643688,5.0,0.37345369071427437,3
303,0.00024127167353941084,5.0,0.7583247374720749,2
304,0.0003904833806880849,5.0,0.8926145717529693,2
305,0.000950461572110723,5.0,0.6240962749848175,3
306,0.0009452847020684962,5.0,0.4893573493344024,3
307,0.00017536360663115448,5.0,0.8356616762530945,2
308,0.0006116594269300706,5.0,0.7103323750571117,2
309,0.00018476275168545318,5.0,0.5218270194981443,3
310,0.0007817886288310858,5.0,0.6378346517137825,3
311,0.0009694116038394033,5.0,0.5172541915805998,3
312,0.0006990604118732543,5.0,0.575411500980906,3
313,0.00023219616611829406,5.0,0.23424528407417428,3
314,0.0005970105354932861,5.0,0.7375057441124648,2
315,0.0008786862540040766,5.0,0.572072614413534,3
316,0.0008898605990702874,5.0,1.0127023914022524,2
317,0.0005553487969030479,5.0,0.4491070016751185,3
318,0.00037896163184219085,5.0,0.4034701238138268,3
319,0.0005009169777279831,5.0,0.755202114536555,2
320,0.000852694844908281,5.0,0.4275665308445719,3
321,0.0005964837068129224,5.0,1.0008882316402825,2
322,0.0006812359910334729,5.0,0.8267063818774185,2
323,0.0008798436864916065,5.0,1.0202175460558902,2
324,0.0008520759118032995,5.0,0.9023128982898011,2
325,0.0008386431950800354,5.0,1.038363702723466,2
326,0.0006224252644330325,5.0,0.8321010995574142,2
327,0.0008820620516069392,5.0,0.7321198352950117,2
328,0.0003417676657165505,5.0,0.8364116526512667,2
329,0.0008197873538778715,5.0,1.0710539339994982,2
330,1.6322012999665245e-05,5.0,0.242136924899135,3
331,0.0009813743162471493,5.0,0.9116706474930416,2
332,0.0006376656460686152,5.0,0.7521601279688154,2
333,0.00011591083243868883,5.0,1.1605991821573323,2
334,0.0009633620838204047,5.0,0.25648170965199696,3
335,0.0009327078244549173,5.0,0.7463081396835249,2
336,0.0003079539312773481,5.0,0.7404830172411239,2
337,0.0005863487555745106,5.0,0.23201630982796037,3
338,5.528461347438772e-05,5.0,0.5307131398945275,3
339,3.4341047294213497e-05,5.0,0.6684909164591245,3
340,0.0006864624228404402,5.0,0.5664449717805471,3
341,0.000997153255156134,5.0,0.02968122983988564,1
342,0.0001719875829797525,5.0,0.9838621435705391,2
343,0.00022856191666087279,5.0,0.5192510300731659,3
344,0.0006579661021383239,5.0,0.3446895361402103,3
345,0.0009441797609659229,5.0,0.36771179854813746,3
346,0.00040361845398316634,5.0,0.6263189259911495,3
347,0.00023765505983217532,5.0,1.1205619617507157,2
348,0.0008657146673412407,5.0,0.6795194177425327,3
349,0.00019367026054608995,5.0,0.8249707895153772,2
350,0.0007732126261976115,5.0,0.8701208792922941,2
351,0.0006299581184151013,5.0,0.9005150370206881,2
352,0.0007985719180664145,5.0,0.6732777465730397,3
353,0.00013393393428052494,5.0,1.2275293418167879,2
354,0.00020851947943333334,5.0,0.6839025778027438,3
355,0.0005861516878952548,5.0,0.49273337913376375,3
356,0.00031725833933433803,5.0,0.6805783340359637,3
357,8.172241891661329e-05,5.0,-0.03772397165665915,1
358,0.0006040203426381107,5.0,0.3606607636824971,3
359,0.0008615211732173125,5.0,0.6738932260331257,3
360,0.00024962456570390223,5.0,0.681412675250438,3
361,0.0007054403208386629,5.0,0.6962336698139929,3
362,0.000333196695161552,5.0,0.6994603963264765,3
363,0.000357120661897089,5.0,0.6039976701631811,3
364,0.0005718654397789426,5.0,0.8748513255407054,2
365,0.00020814874180236198,5.0,0.9650921061097295,2
366,4.127028337738561e-05,5.0,0.7953738322754895,2
367,0.0008722594325086247,5.0,0.878403767861799,2
368,0.000346055690617378,5.0,0.9727324023225178,2
369,0.0008191247922628688,5.0,0.48178320354950993,3
370,0.000531138634326752,5.0,0.749440532377037,2
371,6.974856315065816e-05,5.0,0.543267250289427,3
372,0.0008730657309262797,5.0,0.5296670975583726,3
373,0.0007918015220710543,5.0,1.329751174714091,2
374,0.000559809915428255,5.0,0.9137886354414471,2
375,0.0009963705768961746,5.0,0.7241289751016172,2
376,0.00020754702641985367,5.0,0.7515505481227193,2
377,4.0345977183748e-05,5.0,0.1884726179224744,1
378,0.0008695897803542967,5.0,0.9496762805992023,2
379,0.00043123840110359464,5.0,0.24962939469300136,3
380,0.0009877730680986972,5.0,1.2876641324185891,2
381,0.0007280050838109852,5.0,0.6766493158734316,3
382,0.000901694845371146,5.0,0.5166486017946693,3
383,0.0005964268253074287,5.0,1.1014930321789065,2
384,0.0007357818921911282,5.0,0.48285460796692264,3
385,0.0009099421954589846,5.0,0.48704342292416225,3
386,0.0009716811431012232,5.0,0.6008861564130792,3
387,0.0004973550778835544,5.0,0.5771899147684937,3
388,0.00045085220245263887,5.0,0.7586197551181777,2
389,0.0005970213429205782,5.0,0.35286199395259077,3
390,0.0009697181991119347,5.0,0.3150985865181779,3
391,0.0003319381635824479,5.0,0.7919532059444309,2
392,0.0009701228346277593,5.0,0.6066044494738824,3
393,8.276177985671254e-05,5.0,0.3039500567802526,3
394,0.0003436331446669735,5.0,1.0576476839239994,2
395,0.0002562271298617536,5.0,0.9428071424859729,2
396,0.00017537148882194035,5.0,1.0542976873370493,2
397,0.00047988456699231576,5.0,0.8169711808083799,2
398,0.0005895008207527846,5.0,0.8019026556582357,2
399,0.00012080042320375059,5.0,0.6770345182361873,3
400,0.0005358578327210217,5.0,0.37823253722498057,3
401,0.0009345362673526258,5.0,0.08975870051456404,1
402,5.115713045988818e-05,5.0,0.8237074805605644,2
403,0.0008692391115748219,5.0,-0.1791916314540301,1
404,0.000493958114454351,5.0,0.8089895254269737,2
405,3.9673853973951176e-05,5.0,0.37674978796985137,3
406,0.0002098349176017189,5.0,0.4933055202319056,3
407,0.0004493127171115255,5.0,0.753298889183639,2
408,0.0006956996927039028,5.0,1.2881643150252384,2
409,0.0006216687677992017,5.0,1.0028329172885968,2
410,4.008318909986849e-05,5.0,0.8227172594887314,2
411,0.0006797482519194741,5.0,0.345873599025254,3
412,0.0003999257615976169,5.0,0.7770164219530278,2
413,0.0006612668515570057,5.0,0.7866399720582952,2
414,0.0008720459158338866,5.0,1.1179914997549865,2
415,0.0007410647171588133,5.0,0.9769076759897988,2
416,0.00033376282994760633,5.0,0.8588711678808677,2
417,0.0007646622834288497,5.0,1.1001799454352488,2
418,0.0008196558740132715,5.0,0.38011343714979684,3
419,1.5701073893140356e-05,5.0,0.25691397020902723,3
420,0.0004022109646931629,5.0,1.1531446611500018,2
421,0.0004542066863963054,5.0,0.2919415960164714,3
422,0.00023499693099051996,5.0,0.47851045850200563,3
423,0.0006715306705694661,5.0,1.362743634615787,2
424,0.0003859879223774375,5.0,1.0254325423838815,2
425,0.0004843900588534337,5.0,0.19541618318206652,1
426,0.000584370645535059,5.0,0.9053509491889016,2
427,0.000767234428926707,5.0,0.943763629945867,2
428,0.0009559684589953854,5.0,0.8056037447027483,2
429,0.0009277641993483436,5.0,0.604125014288571,3
430,0.0004910130415944624,5.0,0.3934109805895107,3
431,0.00031421706527702374,5.0,1.1050601302533203,2
432,0.00031819462216444366,5.0,0.9197056102896239,2
433,0.00027989776072619843,5.0,0.6209085074790855,3
434,0.0001893378560393335,5.0,0.8532070824995888,2
435,0.0005299117498303896,5.0,0.7839504899345792,2
436,0.0005716390974326146,5.0,0.6656776200259705,3
437,0.0005547242767346992,5.0,0.5595830637609627,3
438,0.0009518893087845905,5.0,0.8031740620629003,2
439,0.0008853643987149237,5.0,0.4896556312270068,3
440,0.0006148711789624818,5.0,0.5980668300402268,3
441,0.000901022892164031,5.0,0.4806699188986644,3
442,0.0007827202600914232,5.0,0.52033828968623,3
443,0.0004295008711122752,5.0,0.7717353265651007,2
444,0.0006276207314298073,5.0,0.3174779976333859,3
445,0.00017633406566741478,5.0,0.8121068455119818,2
446,0.0002245724020898679,5.0,1.1743583230836923,2
447,0.0005512304385869294,5.0,0.27795188356707456,3
448,0.0005985315718343114,5.0,0.6875578136710006,3
449,0.0001450753550311658,5.0,1.1790662374705565,2
450,0.00043391761877635863,5.0,1.018823628408625,2
451,0.0009913434337651664,5.0,1.1758557463803425,2
452,0.00028141905989420785,5.0,0.47516143670588423,3
453,0.00036144634277361794,5.0,0.45758950600569454,3
454,7.693643795629276e-05,5.0,0.898229789404305,2
455,0.0005446117954584656,5.0,0.9378079716226955,2
456,0.0005376282086858219,5.0,0.3187815914191708,3
457,0.0006727920856462083,5.0,0.8136701100349251,2
458,0.000470553556160881,5.0,0.484269056518212,3
459,0.0009580490316603265,5.0,0.41245760849507945,3
460,0.0002089243517724659,5.0,0.7125227428782119,2
461,0.0004558672268956033,5.0,1.0583683112667777,2
462,0.0006682626072423459,5.0,0.26676894898675785,3
463,0.00016089185319711325,5.0,0.7306233967027448,2
464,0.0005257483974993218,5.0,0.7556677482340233,2
465,0.0007577177162918398,5.0,0.6425200499498165,3
466,0.0007842078067936821,5.0,0.4217198050058947,3
467,0.0003665350433968039,5.0,0.8403156300784554,2
468,0.0004030117019035406,5.0,0.349333171400062,3
469,0.0005205226334195328,5.0,0.9392939403734113,2
470,0.0009922364346750796,5.0,0.827132762066782,2
471,0.0009312892624974771,5.0,0.6585662976421179,3
472,0.0003868170605418143,5.0,0.8677489255971595,2
473,0.0003116323477070604,5.0,0.4618505433321536,3
474,0.00018178926983664358,5.0,1.0814209644005464,2
475,0.0009758540988513158,5.0,0.8303449804559715,2
476,0.00014119942601442995,5.0,0.5982955541645625,3
477,0.0007671617028939655,5.0,0.2953118239141285,3
478,0.00040467639749459,5.0,0.3910028864610848,3
479,7.749058629163863e-05,5.0,0.8468147956153663,2
480,0.0009661639395416877,5.0,0.49455855363973666,3
481,0.0005110804442118417,5.0,0.6450303838768972,3
482,0.0006444180515433042,5.0,0.30409788152821077,3
483,0.0006536990814741719,5.0,1.1346260492937013,2
484,6.758215755042104e-05,5.0,0.5651157912963289,3
485,0.00013017109002820462,5.0,0.5975979424585807,3
486,0.0006952397282771906,5.0,0.46994056720136673,3
487,0.000996729885314447,5.0,1.044757827359424,2
488,0.0003131910845787456,5.0,1.3735987024164527,2
489,0.0004318225500514678,5.0,0.6208689005470223,3
490,0.00037408175736851676,5.0,0.5933511989994451,3
491,0.0007362782367557881,5.0,-0.08778610638596394,1
492,2.900035405482612e-05,5.0,0.4496631569323148,3
493,0.00014573860867170906,5.0,0.743094686485394,2
494,2.199956689745434e-05,5.0,0.6789162291409704,3
495,0.000552479894083956,5.0,0.6407052738630131,3
496,0.00010710175497640215,5.0,0.6761761229439934,3
497,0.0003314291676211594,5.0,1.2008060659532245,2
498,0.0003821294022943117,5.0,0.006451220576440649,1
499,0.0007871663783986864,5.0,0.9996135836332596,2
500,0.0006912533590256768,5.0,0.5663760293488919,3
501,0.0008424628636316635,5.0,0.5067817509679159,3
502,0.0006627603829837249,5.0,0.9276167200695656,2
503,0.0006177942489124611,5.0,0.4625475222500294,3
504,0.00015866731080887124,5.0,1.2039266957362698,2
505,0.0006834255014162698,5.0,0.743490117051702,2
506,8.054416048760601e-05,5.0,1.0771512064337176,2
507,0.0003035702254747787,5.0,0.49145450545080144,3
508,0.0006647569049597103,5.0,0.5575921299822884,3
509,0.00010741169321626334,5.0,0.9034947392835514,2
510,0.000272395964041754,5.0,1.0808490666866408,2
511,0.00038812024325636697,5.0,0.613062144856462,3
512,0.000618862838358478,5.0,1.0549344355891923,2
513,0.0005349991119166668,5.0,0.9660523755661286,2
514,0.0009801706260652622,5.0,1.227029550559997,2
515,0.0007505924476352368,5.0,1.0093774583496218,2
516,0.00013681478890253802,5.0,0.6251800026437412,3
